id,rank,overallRating,firstName,lastName,commonName,birthdate,height,skillMoves,weakFootAbility,preferredFoot,leagueName,weight,avatarUrl,shieldUrl,alternatePositions/0/id,alternatePositions/0/label,alternatePositions/0/shortLabel,alternatePositions/1/id,alternatePositions/1/label,alternatePositions/1/shortLabel,playerAbilities/0/id,playerAbilities/0/label,playerAbilities/0/description,playerAbilities/0/imageUrl,playerAbilities/0/type/id,playerAbilities/0/type/label,playerAbilities/1/id,playerAbilities/1/label,playerAbilities/1/description,playerAbilities/1/imageUrl,playerAbilities/1/type/id,playerAbilities/1/type/label,playerAbilities/2/id,playerAbilities/2/label,playerAbilities/2/description,playerAbilities/2/imageUrl,playerAbilities/2/type/id,playerAbilities/2/type/label,playerAbilities/3/id,playerAbilities/3/label,playerAbilities/3/description,playerAbilities/3/imageUrl,playerAbilities/3/type/id,playerAbilities/3/type/label,gender/id,gender/label,nationality/id,nationality/label,nationality/imageUrl,team/id,team/label,team/imageUrl,team/isPopular,position/id,position/shortLabel,position/label,position/positionType/id,position/positionType/name,stats/acceleration/value,stats/acceleration/diff,stats/agility/value,stats/agility/diff,stats/jumping/value,stats/jumping/diff,stats/stamina/value,stats/stamina/diff,stats/strength/value,stats/strength/diff,stats/aggression/value,stats/aggression/diff,stats/balance/value,stats/balance/diff,stats/ballControl/value,stats/ballControl/diff,stats/composure/value,stats/composure/diff,stats/crossing/value,stats/crossing/diff,stats/curve/value,stats/curve/diff,stats/def/value,stats/def/diff,stats/defensiveAwareness/value,stats/defensiveAwareness/diff,stats/dri/value,stats/dri/diff,stats/dribbling/value,stats/dribbling/diff,stats/finishing/value,stats/finishing/diff,stats/freeKickAccuracy/value,stats/freeKickAccuracy/diff,stats/gkDiving/value,stats/gkDiving/diff,stats/gkHandling/value,stats/gkHandling/diff,stats/gkKicking/value,stats/gkKicking/diff,stats/gkPositioning/value,stats/gkPositioning/diff,stats/gkReflexes/value,stats/gkReflexes/diff,stats/headingAccuracy/value,stats/headingAccuracy/diff,stats/interceptions/value,stats/interceptions/diff,stats/longPassing/value,stats/longPassing/diff,stats/longShots/value,stats/longShots/diff,stats/pac/value,stats/pac/diff,stats/pas/value,stats/pas/diff,stats/penalties/value,stats/penalties/diff,stats/phy/value,stats/phy/diff,stats/positioning/value,stats/positioning/diff,stats/reactions/value,stats/reactions/diff,stats/sho/value,stats/sho/diff,stats/shortPassing/value,stats/shortPassing/diff,stats/shotPower/value,stats/shotPower/diff,stats/slidingTackle/value,stats/slidingTackle/diff,stats/sprintSpeed/value,stats/sprintSpeed/diff,stats/standingTackle/value,stats/standingTackle/diff,stats/vision/value,stats/vision/diff,stats/volleys/value,stats/volleys/diff,alternatePositions/0,alternatePositions/2/id,alternatePositions/2/label,alternatePositions/2/shortLabel,playerAbilities/4/id,playerAbilities/4/label,playerAbilities/4/description,playerAbilities/4/imageUrl,playerAbilities/4/type/id,playerAbilities/4/type/label,playerAbilities/5/id,playerAbilities/5/label,playerAbilities/5/description,playerAbilities/5/imageUrl,playerAbilities/5/type/id,playerAbilities/5/type/label,team
235663,1296,77,Guus,Til,,12/22/1997 12:00:00 AM,186,3,3,1,Eredivisie,78,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p235663.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/235663.png?width=265,14,Center Midfielder,CM,,,,trait1_16,Precision Header,Performs headers with increased accuracy and power.,https://drop-assets.ea.com/images/3ync8fbblS4zLzF3p1VXmT/7752a5103c2ebd8be5cf1819379c66f4/Precision_Header.png,playStyle,Play Style,trait1_4194304,First Touch,"Reduced trapping error, faster dribbling transition",https://drop-assets.ea.com/images/3f727XsoDVLbT49oMk0HBu/2787568be8ccb2d5daa2d18fabacad97/First_Touch.png,playStyle,Play Style,,,,,,,,,,,,,0,Men's Football,34,Holland,https://drop-assets.ea.com/images/7LmdSUm2Ge4fzqcz0NElvq/d272142c80713dcf0e5ec0a47232aeee/f_34.png,,,,,18,CAM,Center Attacking Midfielder,midfielder,Midfielder,75,0,66,0,77,0,78,0,71,0,77,0,66,0,76,0,77,0,63,0,64,0,64,0,63,0,74,0,73,0,78,0,63,0,12,0,6,0,12,0,11,0,14,0,78,0,68,0,73,0,72,0,79,0,72,0,66,0,74,0,85,0,82,0,76,0,77,0,77,0,58,0,83,0,61,0,75,0,67,0,,,,,,,,,,,,,,,,,
269136,1297,77,Kobbie,Mainoo,,4/19/2005 12:00:00 AM,181,3,3,1,Premier League,80,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p269136.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/269136.png?width=265,10,Center Defensive Midfielder,CDM,,,,trait1_1,Finesse Shot,Faster finesse shots with more curve and accuracy,https://drop-assets.ea.com/images/468u1R1p2k1fA6WBHi0OEn/fb9d49ed2a8fb500cd5a184937b96b34/Finesse_Shot.png,playStyle,Play Style,trait1_16777216,Press Proven,"Close control at jog speed, shields ball more effectively",https://drop-assets.ea.com/images/5rUHwyLJRnvGV53Ba4Pj6M/9a3238695ae8103667ba02af391ac209/Press_Proven.png,playStyle,Play Style,,,,,,,,,,,,,0,Men's Football,14,England,https://drop-assets.ea.com/images/6ZM1OFXGUFeV0ZaYVKj2z/ae88ef17f8cb179fbc1c463f7e1e4bd8/f_14.png,11,Man Utd,https://drop-assets.ea.com/images/5xxJeUfFY6FEQZEJyJK35/990979becf88b88ecb6461dc441c2ebf/l11.png,false,14,CM,Center Midfielder,midfielder,Midfielder,70,0,80,0,74,0,74,0,73,0,74,0,88,0,80,0,82,0,65,0,76,0,73,0,70,0,81,0,82,0,73,0,55,0,14,0,11,0,10,0,5,0,9,0,64,0,74,0,78,0,62,0,68,0,74,0,58,0,74,0,74,0,78,0,69,0,79,0,69,0,75,0,66,0,77,0,76,0,58,0,,,,,,,,,,,,,,,,,
209846,1298,77,Christian,Günter,,2/28/1993 12:00:00 AM,184,3,2,2,Bundesliga,83,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p209846.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/209846.png?width=265,16,Left Midfielder,LM,,,,trait1_4096,Whipped Pass,"Accurate, faster crosses with more curve",https://drop-assets.ea.com/images/FfTP29PWrRWZjEaiCCVoa/a1b345e4ae7023ed78b1efd68d28f392/Whipped_Pass.png,playStyle,Play Style,trait1_262144,Slide Tackle,Stops ball at feet during slide tackles,https://drop-assets.ea.com/images/7mI1lrxE0pv9iJfQFki9OA/8c1ecac325f923e049be72231c8c968a/Slide_Tackle.png,playStyle,Play Style,trait1_2097152,Rapid,"Higher sprint speed while dribbling, reduced error on knock-ons",https://drop-assets.ea.com/images/1aGsvwKyIFlRG1eoJSS0Ot/a4d3d661ff962795a632fe86439d2146/Rapid.png,playStyle,Play Style,trait1_67108864,Relentless,"Increased half time fatigue recovery, longer teammate contain and press",https://drop-assets.ea.com/images/2vVuRxgvPNaAuFGqZZ9nDY/3e2505addd5a6b353becdeaf7173d187/Relentless.png,playStyle,Play Style,0,Men's Football,21,Germany,https://drop-assets.ea.com/images/6IIMMGk0Uj1rcZ6DSHTpLL/93f95b602dc62594104f418c8f80ebb3/f_21.png,25,SC Freiburg,https://drop-assets.ea.com/images/TnclXkBIoI1MtJBmRvObq/83167db02b49b274917cec5814510b79/l25.png,false,7,LB,Left Back,defense,Defense,76,0,64,0,83,0,83,0,82,0,82,0,63,0,71,0,71,0,77,0,77,0,73,0,74,0,71,0,73,0,51,0,72,0,9,0,15,0,9,0,8,0,14,0,65,0,74,0,64,0,63,0,83,0,69,0,46,0,82,0,63,0,76,0,60,0,72,0,84,0,73,0,88,0,75,0,58,0,39,0,,,,,,,,,,,,,,,,,
213991,1299,77,Jefferson,Lerma,,10/25/1994 12:00:00 AM,179,3,3,1,Premier League,70,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p213991.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/213991.png?width=265,14,Center Midfielder,CM,5,Center Back,CB,trait1_65536,Intercept,Increased reach and possession retention in interceptions,https://drop-assets.ea.com/images/5ysv7Iw8jDHl7sp1JXqIa7/d34004fed8c95bde083dcf8257391a70/Intercept.png,playStyle,Play Style,trait1_131072,Anticipate,"Improved standing tackle success, possibility of stopping ball at feet",https://drop-assets.ea.com/images/4xPnUcL7thizFB7qmhlwUR/1ade7a0f77d5e875c2db869964540a35/Anticipate.png,playStyle,Play Style,trait1_262144,Slide Tackle,Stops ball at feet during slide tackles,https://drop-assets.ea.com/images/7mI1lrxE0pv9iJfQFki9OA/8c1ecac325f923e049be72231c8c968a/Slide_Tackle.png,playStyle,Play Style,trait1_524288,Aerial Fortress,Performs higher jumps and has physical defensive presence before and during aerial duels,https://drop-assets.ea.com/images/3rsDbUXd3MZX39YTsk6lKe/404db89f2237eeb7466668a730c52a4b/Aerial_Fortress.png,playStyle,Play Style,0,Men's Football,56,Colombia,https://drop-assets.ea.com/images/JphMzcFrWU7Uo2jq6GSep/d909b5b6000d5bf7515600d2c6db6375/f_56.png,1799,Crystal Palace,https://drop-assets.ea.com/images/6j7pLWl2t3yl13bu6Y9s5K/91a346d14011a610d95ec956816b6a38/l1799.png,false,10,CDM,Center Defensive Midfielder,midfielder,Midfielder,65,0,65,0,88,0,80,0,73,0,88,0,75,0,75,0,72,0,65,0,67,0,76,0,75,0,74,0,74,0,65,0,61,0,16,0,14,0,11,0,7,0,9,0,77,0,77,0,80,0,75,0,68,0,70,0,58,0,79,0,60,0,77,0,71,0,74,0,83,0,76,0,71,0,76,0,63,0,78,0,,,,,trait1_67108864,Relentless,"Increased half time fatigue recovery, longer teammate contain and press",https://drop-assets.ea.com/images/2vVuRxgvPNaAuFGqZZ9nDY/3e2505addd5a6b353becdeaf7173d187/Relentless.png,playStyle,Play Style,trait1_268435456,Bruiser,Stronger physical tackles,https://drop-assets.ea.com/images/7euMJ2jVypFrFPQesWuGGm/14019168b12faac1584a2920d5c2d5d9/Bruiser.png,playStyle,Play Style,
233965,1300,77,Alessio,Castro-Montes,,5/17/1997 12:00:00 AM,175,3,4,1,Bundesliga,67,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p233965.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/233965.png?width=265,16,Left Midfielder,LM,3,Right Back,RB,trait1_2097152,Rapid,"Higher sprint speed while dribbling, reduced error on knock-ons",https://drop-assets.ea.com/images/1aGsvwKyIFlRG1eoJSS0Ot/a4d3d661ff962795a632fe86439d2146/Rapid.png,playStyle,Play Style,trait1_134217728,Long Throw,Powerful throw-ins for greater distance,https://drop-assets.ea.com/images/51OlohNQvoEwW0aLhknAHh/58fa7d903d10f6d8cfa2622f62ba6b6f/Long_Throw.png,playStyle,Play Style,,,,,,,,,,,,,0,Men's Football,7,Belgium,https://drop-assets.ea.com/images/7eZLPoDDyxSlQoqcS4NVA2/6fc085dc7e85ccd7519be7ff2df875ee/f_7.png,31,1. FC Köln,https://drop-assets.ea.com/images/1YRZmYboKO3TLN8LdJdFjk/6015406736cb01c604c6e911040ed238/l31.png,false,12,RM,Right Midfielder,midfielder,Midfielder,74,0,74,0,74,0,86,0,66,0,70,0,76,0,76,0,71,0,76,0,70,0,71,0,71,0,75,0,76,0,74,0,70,0,8,0,13,0,15,0,11,0,9,0,66,0,72,0,72,0,70,0,74,0,74,0,66,0,72,0,76,0,72,0,72,0,75,0,72,0,72,0,74,0,72,0,76,0,62,0,,23,Right Wing,RW,,,,,,,,,,,,,
234153,1301,77,Carlos,Soler Barragán,Carlos Soler,1/2/1997 12:00:00 AM,180,3,4,1,LALIGA EA SPORTS,76,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p234153.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/234153.png?width=250,18,Center Attacking Midfielder,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Men's Football,45,Spain,https://drop-assets.ea.com/images/Kv8okAYMsDbB3ZKbxrAXw/9d30c88d16a4c85002f35c6af412c6f7/f_45.png,457,Real Sociedad,https://drop-assets.ea.com/images/2ohvULVVtNoXptjhNS2dLq/08d0f2d7ecfd9e0f43ce837a4e73d139/l457.png,false,14,CM,Center Midfielder,midfielder,Midfielder,74,0,75,0,71,0,67,0,69,0,65,0,73,0,79,0,76,0,77,0,80,0,69,0,67,0,78,0,78,0,75,0,76,0,6,0,14,0,7,0,13,0,11,0,56,0,72,0,77,0,74,0,70,0,78,0,74,0,68,0,76,0,75,0,75,0,79,0,77,0,68,0,67,0,73,0,79,0,66,0,,,,,,,,,,,,,,,,,
257919,1302,77,Rocco,Reitz,,5/29/2002 12:00:00 AM,176,3,4,1,Bundesliga,72,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p257919.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/257919.png?width=265,10,Center Defensive Midfielder,CDM,,,,trait1_256,Incisive Pass,"Accurate through passes, curvier swerve passes, faster precision passes",https://drop-assets.ea.com/images/2K5BYfVYRnrdjt8F3hwI04/62f147b6a436c107bfa3d042c1d5728d/Incisive_Pass.png,playStyle,Play Style,trait1_16384,Jockey,"Faster Sprint Jockey, better transition speed",https://drop-assets.ea.com/images/7lHjpOBSghE6Ywt1jgVv1C/21f9914d00f073d79d4b46cac71b9087/Jockey.png,playStyle,Play Style,trait1_65536,Intercept,Increased reach and possession retention in interceptions,https://drop-assets.ea.com/images/5ysv7Iw8jDHl7sp1JXqIa7/d34004fed8c95bde083dcf8257391a70/Intercept.png,playStyle,Play Style,trait1_16777216,Press Proven,"Close control at jog speed, shields ball more effectively",https://drop-assets.ea.com/images/5rUHwyLJRnvGV53Ba4Pj6M/9a3238695ae8103667ba02af391ac209/Press_Proven.png,playStyle,Play Style,0,Men's Football,21,Germany,https://drop-assets.ea.com/images/6IIMMGk0Uj1rcZ6DSHTpLL/93f95b602dc62594104f418c8f80ebb3/f_21.png,23,M'gladbach,https://drop-assets.ea.com/images/4eJmGBw11G3Rn334GUOKaV/7571515e89d9e3b02893855bbdb28dbb/l23.png,false,14,CM,Center Midfielder,midfielder,Midfielder,73,0,82,0,70,0,79,0,55,0,84,0,79,0,78,0,74,0,68,0,72,0,77,0,73,0,78,0,77,0,73,0,53,0,8,0,8,0,10,0,15,0,6,0,68,0,86,0,77,0,68,0,71,0,74,0,61,0,68,0,74,0,73,0,70,0,78,0,70,0,78,0,69,0,77,0,75,0,57,0,,,,,trait1_67108864,Relentless,"Increased half time fatigue recovery, longer teammate contain and press",https://drop-assets.ea.com/images/2vVuRxgvPNaAuFGqZZ9nDY/3e2505addd5a6b353becdeaf7173d187/Relentless.png,playStyle,Play Style,,,,,,,
208364,1303,77,Clinton Mukoni,Mata Pedro Lourenço,Clinton Mata,11/7/1992 12:00:00 AM,180,3,3,1,Ligue 1 McDonald's,73,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p208364.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/208364.png?width=265,3,Right Back,RB,,,,trait1_16384,Jockey,"Faster Sprint Jockey, better transition speed",https://drop-assets.ea.com/images/7lHjpOBSghE6Ywt1jgVv1C/21f9914d00f073d79d4b46cac71b9087/Jockey.png,playStyle,Play Style,trait1_32768,Block,Increased reach and success in blocking,https://drop-assets.ea.com/images/2Rlftzr8lqUdI29suCQVWe/43c6c36e8bd5fa26b88478d4354611a2/Block.png,playStyle,Play Style,trait1_65536,Intercept,Increased reach and possession retention in interceptions,https://drop-assets.ea.com/images/5ysv7Iw8jDHl7sp1JXqIa7/d34004fed8c95bde083dcf8257391a70/Intercept.png,playStyle,Play Style,,,,,,,0,Men's Football,98,Angola,https://drop-assets.ea.com/images/2WClilFCg9IQ7P0PPZojYR/5d8d23a688d61a667f2cc35729990e04/f_98.png,66,OL,https://drop-assets.ea.com/images/s2BAEtejMk8pyJDqN3uyR/9938fd597d35ed59158d5b441aa07455/l66.png,false,5,CB,Center Back,defense,Defense,74,0,74,0,83,0,84,0,75,0,76,0,69,0,73,0,77,0,65,0,71,0,77,0,78,0,74,0,74,0,53,0,70,0,10,0,10,0,7,0,10,0,10,0,74,0,78,0,71,0,67,0,79,0,68,0,49,0,78,0,67,0,78,0,61,0,72,0,76,0,76,0,83,0,77,0,61,0,46,0,,,,,,,,,,,,,,,,,
222227,1304,77,Patrick,Berg,,11/24/1997 12:00:00 AM,177,3,3,1,Eliteserien,74,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p222227.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/222227.png?width=265,14,Center Midfielder,CM,,,,trait1_8192,Inventive,Fancy and Trivela passes are performed with improved accuracy.,https://drop-assets.ea.com/images/4fpo31RdL5T0vrzNqcSc4x/f82209bfd51270dcc447d4313b3e61f1/Inventive.png,playStyle,Play Style,trait1_65536,Intercept,Increased reach and possession retention in interceptions,https://drop-assets.ea.com/images/5ysv7Iw8jDHl7sp1JXqIa7/d34004fed8c95bde083dcf8257391a70/Intercept.png,playStyle,Play Style,trait1_16777216,Press Proven,"Close control at jog speed, shields ball more effectively",https://drop-assets.ea.com/images/5rUHwyLJRnvGV53Ba4Pj6M/9a3238695ae8103667ba02af391ac209/Press_Proven.png,playStyle,Play Style,trait1_67108864,Relentless,"Increased half time fatigue recovery, longer teammate contain and press",https://drop-assets.ea.com/images/2vVuRxgvPNaAuFGqZZ9nDY/3e2505addd5a6b353becdeaf7173d187/Relentless.png,playStyle,Play Style,0,Men's Football,36,Norway,https://drop-assets.ea.com/images/kyD8KeqfkpF4AODggVj9z/999272a9ed21faa0d79c9ed626b89ec2/f_36.png,918,FK Bodø/Glimt,https://drop-assets.ea.com/images/6tn2m1mm20cckFsvUL8AEG/a2cc4cd5cb3203af9b077dc705109903/l918.png,false,10,CDM,Center Defensive Midfielder,midfielder,Midfielder,72,0,70,0,74,0,92,0,75,0,68,0,77,0,75,0,78,0,72,0,73,0,71,0,72,0,73,0,72,0,64,0,66,0,14,0,11,0,16,0,10,0,8,0,58,0,77,0,76,0,74,0,73,0,75,0,58,0,78,0,68,0,76,0,67,0,78,0,69,0,70,0,74,0,72,0,76,0,65,0,,,,,,,,,,,,,,,,,
225782,1305,77,Ainsley,Maitland-Niles,,8/29/1997 12:00:00 AM,180,3,3,1,Ligue 1 McDonald's,71,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p225782.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/225782.png?width=265,12,Right Midfielder,RM,23,Right Wing,RW,trait1_2097152,Rapid,"Higher sprint speed while dribbling, reduced error on knock-ons",https://drop-assets.ea.com/images/1aGsvwKyIFlRG1eoJSS0Ot/a4d3d661ff962795a632fe86439d2146/Rapid.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,0,Men's Football,14,England,https://drop-assets.ea.com/images/6ZM1OFXGUFeV0ZaYVKj2z/ae88ef17f8cb179fbc1c463f7e1e4bd8/f_14.png,66,OL,https://drop-assets.ea.com/images/s2BAEtejMk8pyJDqN3uyR/9938fd597d35ed59158d5b441aa07455/l66.png,false,3,RB,Right Back,defense,Defense,74,0,73,0,73,0,77,0,73,0,72,0,69,0,78,0,80,0,72,0,68,0,72,0,71,0,76,0,75,0,66,0,50,0,15,0,9,0,7,0,10,0,13,0,55,0,73,0,74,0,63,0,77,0,73,0,82,0,74,0,67,0,76,0,65,0,76,0,63,0,77,0,80,0,76,0,75,0,61,0,,,,,,,,,,,,,,,,,
230786,1306,77,Jose Luís,García Vayá,Pepelu,8/11/1998 12:00:00 AM,186,3,3,1,LALIGA EA SPORTS,73,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p230786.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/230786.png?width=265,10,Center Defensive Midfielder,CDM,,,,trait1_1,Finesse Shot,Faster finesse shots with more curve and accuracy,https://drop-assets.ea.com/images/468u1R1p2k1fA6WBHi0OEn/fb9d49ed2a8fb500cd5a184937b96b34/Finesse_Shot.png,playStyle,Play Style,trait1_1024,Long Ball Pass,"Accurate, faster Lob and Lofted Through Passes",https://drop-assets.ea.com/images/7jwRDD4zkOsqRpc821t73d/16d46d57a5dfc7dd5dd5f8de0fd26a99/Long_Ball_Pass.png,playStyle,Play Style,trait1_524288,Aerial Fortress,Performs higher jumps and has physical defensive presence before and during aerial duels,https://drop-assets.ea.com/images/3rsDbUXd3MZX39YTsk6lKe/404db89f2237eeb7466668a730c52a4b/Aerial_Fortress.png,playStyle,Play Style,,,,,,,0,Men's Football,45,Spain,https://drop-assets.ea.com/images/Kv8okAYMsDbB3ZKbxrAXw/9d30c88d16a4c85002f35c6af412c6f7/f_45.png,461,Valencia CF,https://drop-assets.ea.com/images/3rBiULK7uv6Uim0qpaPGXG/123be59c7edf775fa3df08effc267f43/l461.png,false,14,CM,Center Midfielder,midfielder,Midfielder,61,0,68,0,72,0,89,0,75,0,73,0,68,0,78,0,74,0,74,0,78,0,73,0,70,0,74,0,74,0,66,0,78,0,12,0,13,0,6,0,9,0,6,0,62,0,73,0,78,0,74,0,64,0,78,0,83,0,78,0,69,0,73,0,70,0,80,0,73,0,74,0,67,0,78,0,76,0,65,0,,,,,,,,,,,,,,,,,
236477,1307,77,Alexis,Claude-Maurice,,6/6/1998 12:00:00 AM,175,4,3,1,Bundesliga,62,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p236477.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/236477.png?width=265,14,Center Midfielder,CM,27,Left Wing,LW,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,0,Men's Football,18,France,https://drop-assets.ea.com/images/3ECAQzhfgSLWRf9IIHB6G8/7e235a7b2f93c1f73db7f89dc03b3657/f_18.png,100409,FC Augsburg,https://drop-assets.ea.com/images/1LMXVBp9QlIruHH6OejXOw/97f61074046861f13beaf6216a07edb5/l100409.png,false,18,CAM,Center Attacking Midfielder,midfielder,Midfielder,78,0,87,0,72,0,74,0,61,0,69,0,84,0,80,0,74,0,64,0,82,0,68,0,69,0,81,0,82,0,73,0,69,0,11,0,13,0,15,0,14,0,15,0,59,0,68,0,70,0,78,0,75,0,73,0,65,0,66,0,74,0,73,0,74,0,77,0,76,0,66,0,73,0,71,0,76,0,58,0,,,,,,,,,,,,,,,,,
270039,1308,77,Diego Manuel,J. da Silva Moreira,Diego Moreira,8/6/2004 12:00:00 AM,179,4,3,2,Ligue 1 McDonald's,73,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p270039.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/270039.png?width=265,7,Left Back,LB,,,,trait1_128,Gamechanger,Fancy and Trivela shots are performed with improved accuracy.,https://drop-assets.ea.com/images/2v8I0GQrtREaEJzJcyStKe/e46d719e4e5ed88ac5a1f671c7448f4a/Gamechanger.png,playStyle,Play Style,trait1_2097152,Rapid,"Higher sprint speed while dribbling, reduced error on knock-ons",https://drop-assets.ea.com/images/1aGsvwKyIFlRG1eoJSS0Ot/a4d3d661ff962795a632fe86439d2146/Rapid.png,playStyle,Play Style,trait1_67108864,Relentless,"Increased half time fatigue recovery, longer teammate contain and press",https://drop-assets.ea.com/images/2vVuRxgvPNaAuFGqZZ9nDY/3e2505addd5a6b353becdeaf7173d187/Relentless.png,playStyle,Play Style,,,,,,,0,Men's Football,7,Belgium,https://drop-assets.ea.com/images/7eZLPoDDyxSlQoqcS4NVA2/6fc085dc7e85ccd7519be7ff2df875ee/f_7.png,76,Strasbourg,https://drop-assets.ea.com/images/5ujpJkozlZbo3FNV0Fi84H/d39ffa173bd150d5f10bcfe3392abe54/l76.png,false,16,LM,Left Midfielder,midfielder,Midfielder,87,0,84,0,70,0,83,0,62,0,65,0,83,0,78,0,76,0,71,0,74,0,64,0,63,0,79,0,80,0,66,0,49,0,9,0,11,0,6,0,8,0,13,0,48,0,69,0,61,0,68,0,90,0,69,0,60,0,68,0,73,0,74,0,67,0,72,0,70,0,62,0,92,0,66,0,70,0,58,0,,,,,,,,,,,,,,,,,
193105,1309,77,Alphonse,Areola,,2/27/1993 12:00:00 AM,195,1,3,1,Premier League,94,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p193105.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/193105.png?width=250,,,,,,,trait2_1,Far Throw,Unique goalkeeper throw animations with longer throw distance,https://drop-assets.ea.com/images/3CjCz29sjIt1xMZTRDi4vQ/8ecb201b0ae7d6d536d03c847a768ffa/Far_Throw.png,playStyle,Play Style,trait2_2,Footwork,"Exclusive foot saves, better performance on low shots",https://drop-assets.ea.com/images/1s2muXoHUmP1T0vGYKXSl1/6d265b13804069371f16a58788703a33/Footwork.png,playStyle,Play Style,,,,,,,,,,,,,0,Men's Football,18,France,https://drop-assets.ea.com/images/3ECAQzhfgSLWRf9IIHB6G8/7e235a7b2f93c1f73db7f89dc03b3657/f_18.png,19,West Ham,https://drop-assets.ea.com/images/60X4vXPDgGISHaqyOdUGkg/c7def9840658d49d646e4895e9e04e94/l19.png,false,0,GK,Goalkeeper,defense,Defense,56,0,58,0,75,0,38,0,79,0,26,0,58,0,22,0,64,0,20,0,16,0,55,0,13,0,78,0,15,0,19,0,16,0,78,0,75,0,74,0,76,0,78,0,14,0,23,0,55,0,14,0,78,0,74,0,25,0,76,0,17,0,74,0,75,0,48,0,56,0,12,0,54,0,18,0,59,0,16,0,,,,,,,,,,,,,,,,,
245253,1310,77,Leandro,Barreiro,,1/3/2000 12:00:00 AM,174,3,3,1,Liga Portugal,67,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p245253.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/245253.png?width=265,10,Center Defensive Midfielder,CDM,18,Center Attacking Midfielder,CAM,trait1_32768,Block,Increased reach and success in blocking,https://drop-assets.ea.com/images/2Rlftzr8lqUdI29suCQVWe/43c6c36e8bd5fa26b88478d4354611a2/Block.png,playStyle,Play Style,trait1_262144,Slide Tackle,Stops ball at feet during slide tackles,https://drop-assets.ea.com/images/7mI1lrxE0pv9iJfQFki9OA/8c1ecac325f923e049be72231c8c968a/Slide_Tackle.png,playStyle,Play Style,trait1_67108864,Relentless,"Increased half time fatigue recovery, longer teammate contain and press",https://drop-assets.ea.com/images/2vVuRxgvPNaAuFGqZZ9nDY/3e2505addd5a6b353becdeaf7173d187/Relentless.png,playStyle,Play Style,,,,,,,0,Men's Football,31,Luxembourg,https://drop-assets.ea.com/images/7fs5ZHzFMFyCidOp8KHK7q/666d72210a689716aa216de252ca64c8/f_31.png,234,SL Benfica,https://drop-assets.ea.com/images/2DamHkQ1ZP1CYVjFPp6ofg/3e07292021842fdadb7aaaa84e7473aa/l234.png,false,14,CM,Center Midfielder,midfielder,Midfielder,81,0,88,0,66,0,85,0,54,0,79,0,77,0,78,0,75,0,54,0,62,0,73,0,75,0,79,0,78,0,72,0,46,0,14,0,9,0,6,0,6,0,6,0,52,0,79,0,72,0,67,0,80,0,69,0,47,0,67,0,78,0,79,0,68,0,78,0,67,0,71,0,79,0,75,0,74,0,56,0,,,,,,,,,,,,,,,,,
