id,rank,overallRating,firstName,lastName,commonName,birthdate,height,skillMoves,weakFootAbility,preferredFoot,leagueName,weight,avatarUrl,shieldUrl,alternatePositions/0/id,alternatePositions/0/label,alternatePositions/0/shortLabel,playerAbilities/0/id,playerAbilities/0/label,playerAbilities/0/description,playerAbilities/0/imageUrl,playerAbilities/0/type/id,playerAbilities/0/type/label,playerAbilities/1/id,playerAbilities/1/label,playerAbilities/1/description,playerAbilities/1/imageUrl,playerAbilities/1/type/id,playerAbilities/1/type/label,gender/id,gender/label,nationality/id,nationality/label,nationality/imageUrl,team/id,team/label,team/imageUrl,team/isPopular,position/id,position/shortLabel,position/label,position/positionType/id,position/positionType/name,stats/acceleration/value,stats/acceleration/diff,stats/agility/value,stats/agility/diff,stats/jumping/value,stats/jumping/diff,stats/stamina/value,stats/stamina/diff,stats/strength/value,stats/strength/diff,stats/aggression/value,stats/aggression/diff,stats/balance/value,stats/balance/diff,stats/ballControl/value,stats/ballControl/diff,stats/composure/value,stats/composure/diff,stats/crossing/value,stats/crossing/diff,stats/curve/value,stats/curve/diff,stats/def/value,stats/def/diff,stats/defensiveAwareness/value,stats/defensiveAwareness/diff,stats/dri/value,stats/dri/diff,stats/dribbling/value,stats/dribbling/diff,stats/finishing/value,stats/finishing/diff,stats/freeKickAccuracy/value,stats/freeKickAccuracy/diff,stats/gkDiving/value,stats/gkDiving/diff,stats/gkHandling/value,stats/gkHandling/diff,stats/gkKicking/value,stats/gkKicking/diff,stats/gkPositioning/value,stats/gkPositioning/diff,stats/gkReflexes/value,stats/gkReflexes/diff,stats/headingAccuracy/value,stats/headingAccuracy/diff,stats/interceptions/value,stats/interceptions/diff,stats/longPassing/value,stats/longPassing/diff,stats/longShots/value,stats/longShots/diff,stats/pac/value,stats/pac/diff,stats/pas/value,stats/pas/diff,stats/penalties/value,stats/penalties/diff,stats/phy/value,stats/phy/diff,stats/positioning/value,stats/positioning/diff,stats/reactions/value,stats/reactions/diff,stats/sho/value,stats/sho/diff,stats/shortPassing/value,stats/shortPassing/diff,stats/shotPower/value,stats/shotPower/diff,stats/slidingTackle/value,stats/slidingTackle/diff,stats/sprintSpeed/value,stats/sprintSpeed/diff,stats/standingTackle/value,stats/standingTackle/diff,stats/vision/value,stats/vision/diff,stats/volleys/value,stats/volleys/diff,alternatePositions/0,playerAbilities/2/id,playerAbilities/2/label,playerAbilities/2/description,playerAbilities/2/imageUrl,playerAbilities/2/type/id,playerAbilities/2/type/label,playerAbilities/3/id,playerAbilities/3/label,playerAbilities/3/description,playerAbilities/3/imageUrl,playerAbilities/3/type/id,playerAbilities/3/type/label,alternatePositions/1/id,alternatePositions/1/label,alternatePositions/1/shortLabel,playerAbilities/4/id,playerAbilities/4/label,playerAbilities/4/description,playerAbilities/4/imageUrl,playerAbilities/4/type/id,playerAbilities/4/type/label,playerAbilities/5/id,playerAbilities/5/label,playerAbilities/5/description,playerAbilities/5/imageUrl,playerAbilities/5/type/id,playerAbilities/5/type/label,playerAbilities/6/id,playerAbilities/6/label,playerAbilities/6/description,playerAbilities/6/imageUrl,playerAbilities/6/type/id,playerAbilities/6/type/label,alternatePositions/2/id,alternatePositions/2/label,alternatePositions/2/shortLabel
186942,282,83,İlkay,Gündoğan,,10/24/1990 0:00,180,3,4,1,Trendyol Süper Lig,80,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p186942.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/186942.png?width=265,10,Center Defensive Midfielder,CDM,trait1_2048,Tiki Taka,Accurate first-time Ground Passes,https://drop-assets.ea.com/images/2tvHC5JQ2sXrN8wUTJWLEA/94b0f6a78d1a9e1348a33c9772f23afd/Tiki_Taka.png,playStyle,Play Style,trait1_4194304,First Touch,"Reduced trapping error, faster dribbling transition",https://drop-assets.ea.com/images/3f727XsoDVLbT49oMk0HBu/2787568be8ccb2d5daa2d18fabacad97/First_Touch.png,playStyle,Play Style,0,Men's Football,21,Germany,https://drop-assets.ea.com/images/6IIMMGk0Uj1rcZ6DSHTpLL/93f95b602dc62594104f418c8f80ebb3/f_21.png,325,Galatasaray,https://drop-assets.ea.com/images/6P5sN0m3ZRE23vjlT8gh5q/f7f9acf3a7be5ea12f889d93dbdfd48f/l325.png,FALSE,14,CM,Center Midfielder,midfielder,Midfielder,54,0,65,0,60,0,67,0,66,0,70,0,74,0,84,0,84,0,77,0,84,0,74,0,77,0,80,0,81,0,79,0,80,0,11,0,14,0,5,0,5,0,13,0,50,0,78,0,85,0,79,0,54,0,83,0,79,0,67,0,78,0,84,0,79,0,85,0,81,0,67,0,54,0,78,0,83,0,75,0,,trait1_16777216,Press Proven,"Close control at jog speed, shields ball more effectively",https://drop-assets.ea.com/images/5rUHwyLJRnvGV53Ba4Pj6M/9a3238695ae8103667ba02af391ac209/Press_Proven.png,playStyle,Play Style,,,,,,,18,Center Attacking Midfielder,CAM,,,,,,,,,,,,,,,,,,,,,
243580,283,83,Loïs,Openda,,2/16/2000 0:00,175,3,4,1,Serie A Enilive,79,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p243580.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/243580.png?width=265,,,,trait1_1,Finesse Shot,Faster finesse shots with more curve and accuracy,https://drop-assets.ea.com/images/468u1R1p2k1fA6WBHi0OEn/fb9d49ed2a8fb500cd5a184937b96b34/Finesse_Shot.png,playStyle,Play Style,trait1_32,Acrobatic,"Perform volleys with increased accuracy, acrobatic volley animations",https://drop-assets.ea.com/images/2sRRBHcIe0zrDwYaRI2xG3/d02b8c8855de853470897009e030eb5d/Acrobatic.png,playStyle,Play Style,0,Men's Football,7,Belgium,https://drop-assets.ea.com/images/7eZLPoDDyxSlQoqcS4NVA2/6fc085dc7e85ccd7519be7ff2df875ee/f_7.png,45,Juventus,https://drop-assets.ea.com/images/6zWQmPATtK8lpsiXbKb3mY/6b2d1dab08ef14f63271a5cd70a0db0d/l45.png,TRUE,25,ST,Striker,attack,Attack,94,0,83,0,93,0,83,0,80,0,74,0,85,0,81,0,80,0,69,0,66,0,31,0,29,0,81,0,79,0,84,0,53,0,9,0,8,0,10,0,8,0,13,0,79,0,26,0,59,0,74,0,95,0,69,0,74,0,80,0,83,0,84,0,81,0,75,0,85,0,19,0,96,0,23,0,69,0,77,0,,trait1_64,Low Driven Shot,"Enhances a player's ability to execute low driven shots with increased accuracy, faster ball travel, and quicker shot execution.",https://drop-assets.ea.com/images/1NfyWsEpQ7s9bhWWt92lbn/5b5dbeb0e55c2e9241cdc26c70ee2d2c/Low_Driven_Shot.png,playStyle,Play Style,trait1_2097152,Rapid,"Higher sprint speed while dribbling, reduced error on knock-ons",https://drop-assets.ea.com/images/1aGsvwKyIFlRG1eoJSS0Ot/a4d3d661ff962795a632fe86439d2146/Rapid.png,playStyle,Play Style,,,,trait1_33554432,Quick Step,Faster acceleration during Explosive Sprint,https://drop-assets.ea.com/images/1xG25Zp3wvkLA5YewKiZah/f27f5fabd1e899fc0bbb817d2db233b1/Quick_Step.png,playStyle,Play Style,,,,,,,,,,,,,,,
229391,284,83,João Maria,Palhinha Gonçalves,Palhinha,7/9/1995 0:00,190,2,4,1,Premier League,83,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p229391.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/229391.png?width=265,14,Center Midfielder,CM,trait1_262144,Slide Tackle,Stops ball at feet during slide tackles,https://drop-assets.ea.com/images/7mI1lrxE0pv9iJfQFki9OA/8c1ecac325f923e049be72231c8c968a/Slide_Tackle.png,playStyle,Play Style,icontrait1_268435456,Bruiser+,Even greater strength in physical tackles,https://drop-assets.ea.com/images/6bmh6DEgcusgxP72p2dudl/700d6fffd8b2e792e6cd7fd02fb88314/Bruiser_.png,playStylePlus,Play Style Plus,0,Men's Football,38,Portugal,https://drop-assets.ea.com/images/3CxRD7XqY2NSlZ3628fY4S/abf38470644ee334e6a425b9272f7767/f_38.png,18,Spurs,https://drop-assets.ea.com/images/7kUcyCh5xGrzQlcjP2Q9NH/11aba507486f44765ee5938b1b5b097e/l18.png,FALSE,10,CDM,Center Defensive Midfielder,midfielder,Midfielder,54,0,51,0,83,0,79,0,86,0,91,0,50,0,76,0,84,0,60,0,66,0,84,0,83,0,72,0,75,0,66,0,45,0,14,0,10,0,8,0,7,0,7,0,81,0,85,0,77,0,67,0,56,0,70,0,57,0,85,0,69,0,79,0,68,0,77,0,81,0,85,0,58,0,86,0,71,0,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212194,285,83,Julian,Brandt,,5/2/1996 0:00,185,4,4,1,Bundesliga,83,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p212194.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/212194.png?width=265,14,Center Midfielder,CM,trait1_8,Dead Ball,"Faster, accurate set pieces with longer trajectory preview",https://drop-assets.ea.com/images/1razu2wcM3XA82VvB7NyUm/eec6b07080e49d6bf2d7a7951a22375f/Dead_Ball.png,playStyle,Play Style,trait1_256,Incisive Pass,"Accurate through passes, curvier swerve passes, faster precision passes",https://drop-assets.ea.com/images/2K5BYfVYRnrdjt8F3hwI04/62f147b6a436c107bfa3d042c1d5728d/Incisive_Pass.png,playStyle,Play Style,0,Men's Football,21,Germany,https://drop-assets.ea.com/images/6IIMMGk0Uj1rcZ6DSHTpLL/93f95b602dc62594104f418c8f80ebb3/f_21.png,22,Borussia Dortmund,https://drop-assets.ea.com/images/TmqxUZk2FrbFXOK1kdE89/3dce225926ac7cfd9f283ecd731fa710/l22.png,FALSE,18,CAM,Center Attacking Midfielder,midfielder,Midfielder,67,0,83,0,69,0,85,0,72,0,44,0,82,0,85,0,85,0,78,0,82,0,44,0,49,0,84,0,84,0,77,0,78,0,11,0,16,0,11,0,8,0,9,0,54,0,56,0,83,0,78,0,74,0,83,0,55,0,70,0,82,0,82,0,78,0,85,0,82,0,39,0,79,0,29,0,86,0,81,0,,trait1_2048,Tiki Taka,Accurate first-time Ground Passes,https://drop-assets.ea.com/images/2tvHC5JQ2sXrN8wUTJWLEA/94b0f6a78d1a9e1348a33c9772f23afd/Tiki_Taka.png,playStyle,Play Style,trait1_8192,Inventive,Fancy and Trivela passes are performed with improved accuracy.,https://drop-assets.ea.com/images/4fpo31RdL5T0vrzNqcSc4x/f82209bfd51270dcc447d4313b3e61f1/Inventive.png,playStyle,Play Style,,,,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,trait1_4194304,First Touch,"Reduced trapping error, faster dribbling transition",https://drop-assets.ea.com/images/3f727XsoDVLbT49oMk0HBu/2787568be8ccb2d5daa2d18fabacad97/First_Touch.png,playStyle,Play Style,,,,,,,,,
224371,286,83,Jarrod,Bowen,,12/20/1996 0:00,175,4,4,2,Premier League,70,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p224371.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/224371.png?width=265,25,Striker,ST,trait1_16,Precision Header,Performs headers with increased accuracy and power.,https://drop-assets.ea.com/images/3ync8fbblS4zLzF3p1VXmT/7752a5103c2ebd8be5cf1819379c66f4/Precision_Header.png,playStyle,Play Style,trait1_64,Low Driven Shot,"Enhances a player's ability to execute low driven shots with increased accuracy, faster ball travel, and quicker shot execution.",https://drop-assets.ea.com/images/1NfyWsEpQ7s9bhWWt92lbn/5b5dbeb0e55c2e9241cdc26c70ee2d2c/Low_Driven_Shot.png,playStyle,Play Style,0,Men's Football,14,England,https://drop-assets.ea.com/images/6ZM1OFXGUFeV0ZaYVKj2z/ae88ef17f8cb179fbc1c463f7e1e4bd8/f_14.png,19,West Ham,https://drop-assets.ea.com/images/60X4vXPDgGISHaqyOdUGkg/c7def9840658d49d646e4895e9e04e94/l19.png,FALSE,12,RM,Right Midfielder,midfielder,Midfielder,78,0,79,0,84,0,83,0,66,0,62,0,81,0,82,0,80,0,80,0,75,0,46,0,49,0,82,0,82,0,84,0,70,0,14,0,8,0,14,0,10,0,7,0,82,0,37,0,73,0,80,0,76,0,78,0,75,0,70,0,83,0,84,0,81,0,80,0,80,0,37,0,74,0,41,0,79,0,73,0,,trait1_128,Gamechanger,Fancy and Trivela shots are performed with improved accuracy.,https://drop-assets.ea.com/images/2v8I0GQrtREaEJzJcyStKe/e46d719e4e5ed88ac5a1f671c7448f4a/Gamechanger.png,playStyle,Play Style,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,23,Right Wing,RW,,,,,,,,,,,,,,,,,,,,,
278016,288,83,Murillo,Costa dos Santos,Murillo,7/4/2002 0:00,180,2,3,2,Premier League,75,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p278016.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/278016.png?width=265,,,,trait1_1024,Long Ball Pass,"Accurate, faster Lob and Lofted Through Passes",https://drop-assets.ea.com/images/7jwRDD4zkOsqRpc821t73d/16d46d57a5dfc7dd5dd5f8de0fd26a99/Long_Ball_Pass.png,playStyle,Play Style,trait1_32768,Block,Increased reach and success in blocking,https://drop-assets.ea.com/images/2Rlftzr8lqUdI29suCQVWe/43c6c36e8bd5fa26b88478d4354611a2/Block.png,playStyle,Play Style,0,Men's Football,54,Brazil,https://drop-assets.ea.com/images/1zdNn1R9tRlfQ3lsbAOecD/a606f742789b6306363383a6e20dd003/f_54.png,14,Nott'm Forest,https://drop-assets.ea.com/images/60CgBQCMt7Dtcjip9xUxg8/5fa49387c380bf4772138b215ef4fd85/l14.png,FALSE,5,CB,Center Back,defense,Defense,83,0,65,0,95,0,70,0,90,0,81,0,63,0,73,0,79,0,53,0,57,0,83,0,83,0,71,0,69,0,33,0,56,0,14,0,9,0,14,0,12,0,13,0,79,0,83,0,77,0,60,0,80,0,67,0,52,0,83,0,40,0,82,0,48,0,76,0,72,0,84,0,78,0,83,0,62,0,35,0,,trait1_65536,Intercept,Increased reach and possession retention in interceptions,https://drop-assets.ea.com/images/5ysv7Iw8jDHl7sp1JXqIa7/d34004fed8c95bde083dcf8257391a70/Intercept.png,playStyle,Play Style,trait1_268435456,Bruiser,Stronger physical tackles,https://drop-assets.ea.com/images/7euMJ2jVypFrFPQesWuGGm/14019168b12faac1584a2920d5c2d5d9/Bruiser.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,
236987,290,83,Boubacar,Kamara,,11/23/1999 0:00,184,3,3,1,Premier League,68,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p236987.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/236987.png?width=265,14,Center Midfielder,CM,trait1_32768,Block,Increased reach and success in blocking,https://drop-assets.ea.com/images/2Rlftzr8lqUdI29suCQVWe/43c6c36e8bd5fa26b88478d4354611a2/Block.png,playStyle,Play Style,,,,,,,0,Men's Football,18,France,https://drop-assets.ea.com/images/3ECAQzhfgSLWRf9IIHB6G8/7e235a7b2f93c1f73db7f89dc03b3657/f_18.png,2,Aston Villa,https://drop-assets.ea.com/images/57c0ppYsEA88xL0gxqce8K/99605df97c6a96ea3b6e8a424c217af0/l2.png,FALSE,10,CDM,Center Defensive Midfielder,midfielder,Midfielder,62,0,66,0,78,0,81,0,79,0,80,0,72,0,80,0,85,0,64,0,59,0,83,0,84,0,75,0,73,0,47,0,47,0,8,0,12,0,8,0,6,0,11,0,72,0,85,0,77,0,63,0,64,0,74,0,63,0,80,0,62,0,81,0,55,0,84,0,67,0,80,0,65,0,86,0,75,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208920,291,83,Nathan,Aké,,2/18/1995 0:00,180,2,3,2,Premier League,75,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p208920.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/208920.png?width=250,7,Left Back,LB,,,,,,,,,,,,,0,Men's Football,34,Holland,https://drop-assets.ea.com/images/7LmdSUm2Ge4fzqcz0NElvq/d272142c80713dcf0e5ec0a47232aeee/f_34.png,10,Manchester City,https://drop-assets.ea.com/images/4asmNLic4aQn6cjlEg1t5u/88bea3ddd6c1f620bbf813041f248685/l10.png,FALSE,5,CB,Center Back,defense,Defense,73,0,67,0,86,0,64,0,76,0,80,0,68,0,79,0,79,0,63,0,64,0,84,0,84,0,75,0,73,0,48,0,59,0,10,0,7,0,7,0,16,0,10,0,82,0,83,0,75,0,56,0,72,0,72,0,53,0,74,0,51,0,84,0,53,0,80,0,64,0,84,0,71,0,84,0,68,0,52,0,,,,,,,,,,,,,,16,Left Midfielder,LM,,,,,,,,,,,,,,,,,,,,,
241461,292,83,Ferran,Torres García,Ferran Torres,2/29/2000 0:00,184,4,4,1,LALIGA EA SPORTS,77,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p241461.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/241461.png?width=265,23,Right Wing,RW,trait1_1,Finesse Shot,Faster finesse shots with more curve and accuracy,https://drop-assets.ea.com/images/468u1R1p2k1fA6WBHi0OEn/fb9d49ed2a8fb500cd5a184937b96b34/Finesse_Shot.png,playStyle,Play Style,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,0,Men's Football,45,Spain,https://drop-assets.ea.com/images/Kv8okAYMsDbB3ZKbxrAXw/9d30c88d16a4c85002f35c6af412c6f7/f_45.png,241,FC Barcelona,https://drop-assets.ea.com/images/5VXhqALaBzgvb2YG8iJxlq/990024f3e3ecc9e6c37eae41ebef86bd/l241.png,TRUE,27,LW,Left Wing,attack,Attack,86,0,85,0,84,0,72,0,69,0,54,0,78,0,83,0,82,0,81,0,76,0,35,0,35,0,83,0,84,0,84,0,60,0,12,0,9,0,11,0,15,0,12,0,75,0,34,0,77,0,81,0,83,0,79,0,74,0,68,0,82,0,81,0,81,0,82,0,79,0,28,0,80,0,24,0,79,0,74,0,,,,,,,,,,,,,,25,Striker,ST,,,,,,,,,,,,,,,,,,,16,Left Midfielder,LM
250959,293,83,Angelo,Stiller,,4/4/2001 0:00,183,3,3,2,Bundesliga,77,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p250959.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/250959.png?width=265,14,Center Midfielder,CM,trait1_256,Incisive Pass,"Accurate through passes, curvier swerve passes, faster precision passes",https://drop-assets.ea.com/images/2K5BYfVYRnrdjt8F3hwI04/62f147b6a436c107bfa3d042c1d5728d/Incisive_Pass.png,playStyle,Play Style,trait1_1024,Long Ball Pass,"Accurate, faster Lob and Lofted Through Passes",https://drop-assets.ea.com/images/7jwRDD4zkOsqRpc821t73d/16d46d57a5dfc7dd5dd5f8de0fd26a99/Long_Ball_Pass.png,playStyle,Play Style,0,Men's Football,21,Germany,https://drop-assets.ea.com/images/6IIMMGk0Uj1rcZ6DSHTpLL/93f95b602dc62594104f418c8f80ebb3/f_21.png,36,VfB Stuttgart,https://drop-assets.ea.com/images/5kfh9LrPvDQKbQNF6k7CSF/9a70e7082aaba3b46ea8bd1e699f62de/l36.png,FALSE,10,CDM,Center Defensive Midfielder,midfielder,Midfielder,68,0,82,0,72,0,80,0,67,0,71,0,80,0,85,0,84,0,77,0,69,0,76,0,77,0,84,0,83,0,49,0,68,0,7,0,14,0,5,0,9,0,9,0,67,0,80,0,83,0,65,0,56,0,83,0,42,0,71,0,65,0,85,0,58,0,88,0,73,0,69,0,47,0,78,0,87,0,51,0,,trait1_16777216,Press Proven,"Close control at jog speed, shields ball more effectively",https://drop-assets.ea.com/images/5rUHwyLJRnvGV53Ba4Pj6M/9a3238695ae8103667ba02af391ac209/Press_Proven.png,playStyle,Play Style,icontrait1_2048,Tiki Taka+,Even greater accuracy in first-time Ground Passes,https://drop-assets.ea.com/images/41inaqjOz5PemcT2DAIIbO/ea5bce0dbf959316d4f7fea60824ef9b/Tiki_Taka_.png,playStylePlus,Play Style Plus,,,,,,,,,,,,,,,,,,,,,,,,
256197,294,83,Piero,Hincapié,,1/9/2002 0:00,184,3,2,2,Premier League,77,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p256197.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/256197.png?width=265,7,Left Back,LB,trait1_16384,Jockey,"Faster Sprint Jockey, better transition speed",https://drop-assets.ea.com/images/7lHjpOBSghE6Ywt1jgVv1C/21f9914d00f073d79d4b46cac71b9087/Jockey.png,playStyle,Play Style,trait1_32768,Block,Increased reach and success in blocking,https://drop-assets.ea.com/images/2Rlftzr8lqUdI29suCQVWe/43c6c36e8bd5fa26b88478d4354611a2/Block.png,playStyle,Play Style,0,Men's Football,57,Ecuador,https://drop-assets.ea.com/images/66PiFUp2Q6vRExGveELXgV/e8199bd0e00c5c544ac498d6424aafa0/f_57.png,1,Arsenal,https://drop-assets.ea.com/images/2ng99bvkwKaA228PJje39i/09d2df89a78377d3f8d3f78469cbadc9/l1.png,FALSE,5,CB,Center Back,defense,Defense,80,0,74,0,88,0,85,0,77,0,87,0,69,0,74,0,76,0,55,0,56,0,84,0,83,0,72,0,70,0,41,0,32,0,9,0,15,0,10,0,6,0,9,0,79,0,83,0,74,0,31,0,84,0,65,0,33,0,82,0,60,0,82,0,41,0,78,0,50,0,88,0,88,0,85,0,57,0,33,0,,icontrait1_262144,Slide Tackle+,"Greatly improved slide tackle coverage, stops ball at feet",https://drop-assets.ea.com/images/oMoLHfawtU6s08cupTpup/4c19ef50d267273c4495deb32a06c9eb/Slide_Tackle_.png,playStylePlus,Play Style Plus,,,,,,,16,Left Midfielder,LM,,,,,,,,,,,,,,,,,,,,,
242458,295,83,Artem,Dovbyk,,6/21/1997 0:00,189,3,4,2,Serie A Enilive,78,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p242458.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/242458.png?width=250,,,,,,,,,,,,,,,,0,Men's Football,49,Ukraine,https://drop-assets.ea.com/images/6qDmsmOUdD4va3zMohbKhb/0074f5347b6d5908bf7c36de17f1e512/f_49.png,52,AS Roma,https://drop-assets.ea.com/images/2ruQP0TDYcCmtVFKr9qMBI/5f53795056598b1faac31300900b8671/l52.png,FALSE,25,ST,Striker,attack,Attack,80,0,72,0,91,0,77,0,80,0,74,0,66,0,79,0,83,0,48,0,63,0,34,0,32,0,78,0,79,0,86,0,58,0,13,0,13,0,5,0,12,0,10,0,85,0,25,0,69,0,78,0,83,0,68,0,84,0,79,0,85,0,80,0,84,0,79,0,89,0,23,0,86,0,28,0,72,0,67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257289,297,83,Hugo,Ekitiké,,6/20/2002 0:00,189,4,3,1,Premier League,70,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p257289.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/257289.png?width=265,18,Center Attacking Midfielder,CAM,trait1_1,Finesse Shot,Faster finesse shots with more curve and accuracy,https://drop-assets.ea.com/images/468u1R1p2k1fA6WBHi0OEn/fb9d49ed2a8fb500cd5a184937b96b34/Finesse_Shot.png,playStyle,Play Style,trait1_2,Chip Shot,"Faster, more accurate chip shots",https://drop-assets.ea.com/images/6Gl08kt7odn1fJNX74CS2P/984feac3cd8d99902f5cb5131d5fd26a/Chip_Shot.png,playStyle,Play Style,0,Men's Football,18,France,https://drop-assets.ea.com/images/3ECAQzhfgSLWRf9IIHB6G8/7e235a7b2f93c1f73db7f89dc03b3657/f_18.png,9,Liverpool,https://drop-assets.ea.com/images/3mmzooNXBDCKuCy6kWcGQo/2e332a30fe2a7225a88fcb1898f48bbf/l9.png,FALSE,25,ST,Striker,attack,Attack,85,0,80,0,85,0,86,0,69,0,65,0,74,0,86,0,78,0,51,0,69,0,33,0,28,0,85,0,87,0,79,0,51,0,8,0,8,0,7,0,10,0,12,0,77,0,23,0,57,0,75,0,86,0,69,0,62,0,73,0,86,0,83,0,78,0,82,0,82,0,19,0,87,0,35,0,79,0,77,0,,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192629,298,83,Iago,Aspas Juncal,Iago Aspas,8/1/1987 0:00,176,3,4,2,LALIGA EA SPORTS,67,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p192629.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/192629.png?width=265,25,Striker,ST,trait1_1,Finesse Shot,Faster finesse shots with more curve and accuracy,https://drop-assets.ea.com/images/468u1R1p2k1fA6WBHi0OEn/fb9d49ed2a8fb500cd5a184937b96b34/Finesse_Shot.png,playStyle,Play Style,trait1_2,Chip Shot,"Faster, more accurate chip shots",https://drop-assets.ea.com/images/6Gl08kt7odn1fJNX74CS2P/984feac3cd8d99902f5cb5131d5fd26a/Chip_Shot.png,playStyle,Play Style,0,Men's Football,45,Spain,https://drop-assets.ea.com/images/Kv8okAYMsDbB3ZKbxrAXw/9d30c88d16a4c85002f35c6af412c6f7/f_45.png,450,Celta,https://drop-assets.ea.com/images/3t0uDwxQg2iWoXop58je1a/d5c49ec269ace3a1ad2ded5fb2e8a9ec/l450.png,FALSE,23,RW,Right Wing,attack,Attack,78,0,81,0,80,0,57,0,61,0,65,0,71,0,85,0,84,0,80,0,81,0,35,0,39,0,84,0,85,0,85,0,83,0,12,0,16,0,9,0,12,0,13,0,77,0,39,0,75,0,83,0,77,0,80,0,85,0,62,0,85,0,82,0,84,0,82,0,83,0,18,0,76,0,21,0,81,0,82,0,,trait1_8,Dead Ball,"Faster, accurate set pieces with longer trajectory preview",https://drop-assets.ea.com/images/1razu2wcM3XA82VvB7NyUm/eec6b07080e49d6bf2d7a7951a22375f/Dead_Ball.png,playStyle,Play Style,trait1_64,Low Driven Shot,"Enhances a player's ability to execute low driven shots with increased accuracy, faster ball travel, and quicker shot execution.",https://drop-assets.ea.com/images/1NfyWsEpQ7s9bhWWt92lbn/5b5dbeb0e55c2e9241cdc26c70ee2d2c/Low_Driven_Shot.png,playStyle,Play Style,12,Right Midfielder,RM,trait1_256,Incisive Pass,"Accurate through passes, curvier swerve passes, faster precision passes",https://drop-assets.ea.com/images/2K5BYfVYRnrdjt8F3hwI04/62f147b6a436c107bfa3d042c1d5728d/Incisive_Pass.png,playStyle,Play Style,,,,,,,,,,,,,,,
