id,rank,overallRating,firstName,lastName,commonName,birthdate,height,skillMoves,weakFootAbility,preferredFoot,leagueName,weight,avatarUrl,shieldUrl,alternatePositions/0/id,alternatePositions/0/label,alternatePositions/0/shortLabel,playerAbilities/0/id,playerAbilities/0/label,playerAbilities/0/description,playerAbilities/0/imageUrl,playerAbilities/0/type/id,playerAbilities/0/type/label,playerAbilities/1/id,playerAbilities/1/label,playerAbilities/1/description,playerAbilities/1/imageUrl,playerAbilities/1/type/id,playerAbilities/1/type/label,gender/id,gender/label,nationality/id,nationality/label,nationality/imageUrl,team/id,team/label,team/imageUrl,team/isPopular,position/id,position/shortLabel,position/label,position/positionType/id,position/positionType/name,stats/acceleration/value,stats/acceleration/diff,stats/agility/value,stats/agility/diff,stats/jumping/value,stats/jumping/diff,stats/stamina/value,stats/stamina/diff,stats/strength/value,stats/strength/diff,stats/aggression/value,stats/aggression/diff,stats/balance/value,stats/balance/diff,stats/ballControl/value,stats/ballControl/diff,stats/composure/value,stats/composure/diff,stats/crossing/value,stats/crossing/diff,stats/curve/value,stats/curve/diff,stats/def/value,stats/def/diff,stats/defensiveAwareness/value,stats/defensiveAwareness/diff,stats/dri/value,stats/dri/diff,stats/dribbling/value,stats/dribbling/diff,stats/finishing/value,stats/finishing/diff,stats/freeKickAccuracy/value,stats/freeKickAccuracy/diff,stats/gkDiving/value,stats/gkDiving/diff,stats/gkHandling/value,stats/gkHandling/diff,stats/gkKicking/value,stats/gkKicking/diff,stats/gkPositioning/value,stats/gkPositioning/diff,stats/gkReflexes/value,stats/gkReflexes/diff,stats/headingAccuracy/value,stats/headingAccuracy/diff,stats/interceptions/value,stats/interceptions/diff,stats/longPassing/value,stats/longPassing/diff,stats/longShots/value,stats/longShots/diff,stats/pac/value,stats/pac/diff,stats/pas/value,stats/pas/diff,stats/penalties/value,stats/penalties/diff,stats/phy/value,stats/phy/diff,stats/positioning/value,stats/positioning/diff,stats/reactions/value,stats/reactions/diff,stats/sho/value,stats/sho/diff,stats/shortPassing/value,stats/shortPassing/diff,stats/shotPower/value,stats/shotPower/diff,stats/slidingTackle/value,stats/slidingTackle/diff,stats/sprintSpeed/value,stats/sprintSpeed/diff,stats/standingTackle/value,stats/standingTackle/diff,stats/vision/value,stats/vision/diff,stats/volleys/value,stats/volleys/diff,playerAbilities/2/id,playerAbilities/2/label,playerAbilities/2/description,playerAbilities/2/imageUrl,playerAbilities/2/type/id,playerAbilities/2/type/label,playerAbilities/3/id,playerAbilities/3/label,playerAbilities/3/description,playerAbilities/3/imageUrl,playerAbilities/3/type/id,playerAbilities/3/type/label,alternatePositions/1/id,alternatePositions/1/label,alternatePositions/1/shortLabel,team,playerAbilities/4/id,playerAbilities/4/label,playerAbilities/4/description,playerAbilities/4/imageUrl,playerAbilities/4/type/id,playerAbilities/4/type/label,playerAbilities/5/id,playerAbilities/5/label,playerAbilities/5/description,playerAbilities/5/imageUrl,playerAbilities/5/type/id,playerAbilities/5/type/label,alternatePositions/0,alternatePositions/2/id,alternatePositions/2/label,alternatePositions/2/shortLabel,playerAbilities/6/id,playerAbilities/6/label,playerAbilities/6/description,playerAbilities/6/imageUrl,playerAbilities/6/type/id,playerAbilities/6/type/label
207993,877,79,Sead,Kolašinac,,6/20/1993 12:00:00 AM,183,2,2,2,Serie A Enilive,85,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p207993.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/207993.png?width=265,,,,trait1_16384,Jockey,"Faster Sprint Jockey, better transition speed",https://drop-assets.ea.com/images/7lHjpOBSghE6Ywt1jgVv1C/21f9914d00f073d79d4b46cac71b9087/Jockey.png,playStyle,Play Style,trait1_131072,Anticipate,"Improved standing tackle success, possibility of stopping ball at feet",https://drop-assets.ea.com/images/4xPnUcL7thizFB7qmhlwUR/1ade7a0f77d5e875c2db869964540a35/Anticipate.png,playStyle,Play Style,0,Men's Football,8,Bosnia and Herzegovina,https://drop-assets.ea.com/images/6bC2UfQHtDke2yP2reXu2h/80f6d623b8d0eb5519db30ae10f1c071/f_8.png,115845,Bergamo Calcio,https://drop-assets.ea.com/images/19gWEcyonp2fvk02MNHZOA/83b82283fc62f7010b529a53a0724eee/l115845.png,false,5,CB,Center Back,defense,Defense,54,0,57,0,81,0,78,0,83,0,84,0,58,0,74,0,72,0,73,0,61,0,79,0,80,0,69,0,67,0,60,0,42,0,15,0,9,0,16,0,7,0,9,0,76,0,78,0,63,0,58,0,61,0,68,0,54,0,82,0,69,0,79,0,63,0,74,0,75,0,78,0,67,0,81,0,65,0,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211348,878,79,Stole,Dimitrievski,,12/25/1993 12:00:00 AM,188,1,2,1,LALIGA EA SPORTS,84,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p211348.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/211348.png?width=250,,,,trait2_1,Far Throw,Unique goalkeeper throw animations with longer throw distance,https://drop-assets.ea.com/images/3CjCz29sjIt1xMZTRDi4vQ/8ecb201b0ae7d6d536d03c847a768ffa/Far_Throw.png,playStyle,Play Style,trait2_2,Footwork,"Exclusive foot saves, better performance on low shots",https://drop-assets.ea.com/images/1s2muXoHUmP1T0vGYKXSl1/6d265b13804069371f16a58788703a33/Footwork.png,playStyle,Play Style,0,Men's Football,19,North Macedonia,https://drop-assets.ea.com/images/2Ac7BzDaU9DZAWZahld4GJ/3d5af30f500b494ac26ce8fdfa6c1a31/f_19.png,461,Valencia CF,https://drop-assets.ea.com/images/3rBiULK7uv6Uim0qpaPGXG/123be59c7edf775fa3df08effc267f43/l461.png,false,0,GK,Goalkeeper,defense,Defense,35,0,44,0,66,0,40,0,72,0,17,0,43,0,19,0,53,0,11,0,17,0,36,0,19,0,78,0,18,0,20,0,17,0,79,0,78,0,74,0,77,0,78,0,14,0,21,0,27,0,17,0,79,0,74,0,21,0,77,0,15,0,77,0,78,0,23,0,56,0,17,0,38,0,19,0,51,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236920,879,79,Justin,Kluivert,,5/5/1999 12:00:00 AM,172,4,4,1,Premier League,67,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p236920.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/236920.png?width=265,16,Left Midfielder,LM,trait1_2097152,Rapid,"Higher sprint speed while dribbling, reduced error on knock-ons",https://drop-assets.ea.com/images/1aGsvwKyIFlRG1eoJSS0Ot/a4d3d661ff962795a632fe86439d2146/Rapid.png,playStyle,Play Style,,,,,,,0,Men's Football,34,Holland,https://drop-assets.ea.com/images/7LmdSUm2Ge4fzqcz0NElvq/d272142c80713dcf0e5ec0a47232aeee/f_34.png,1943,AFC Bournemouth,https://drop-assets.ea.com/images/5Z6J6MhqjuJVwE7SVnfr5E/6075ff3239d67bdf8258a067ed93ccdb/l1943.png,false,18,CAM,Center Attacking Midfielder,midfielder,Midfielder,89,0,87,0,71,0,76,0,53,0,65,0,83,0,80,0,72,0,77,0,72,0,38,0,43,0,81,0,82,0,75,0,63,0,5,0,6,0,14,0,7,0,12,0,57,0,30,0,75,0,81,0,87,0,76,0,84,0,62,0,78,0,78,0,78,0,77,0,84,0,30,0,86,0,35,0,78,0,67,0,,,,,,,,,,,,,14,Center Midfielder,CM,,,,,,,,,,,,,,,,,,,,,,,
215270,880,79,Lucas,Zelarayán,,6/20/1992 12:00:00 AM,172,4,3,1,LPF,70,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p215270.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/215270.png?width=265,25,Striker,ST,trait1_8,Dead Ball,"Faster, accurate set pieces with longer trajectory preview",https://drop-assets.ea.com/images/1razu2wcM3XA82VvB7NyUm/eec6b07080e49d6bf2d7a7951a22375f/Dead_Ball.png,playStyle,Play Style,trait1_128,Gamechanger,Fancy and Trivela shots are performed with improved accuracy.,https://drop-assets.ea.com/images/2v8I0GQrtREaEJzJcyStKe/e46d719e4e5ed88ac5a1f671c7448f4a/Gamechanger.png,playStyle,Play Style,0,Men's Football,3,Armenia,https://drop-assets.ea.com/images/pxyOiqaP2Fsumzt805sHu/83ec69a7089f69d99619897c9c9ab677/f_3.png,111022,Belgrano,https://drop-assets.ea.com/images/6DO3TSy0AxrUyUGCPtjhbh/2365c6c79492f4d14c64c8470a2f6314/l111022.png,false,18,CAM,Center Attacking Midfielder,midfielder,Midfielder,75,0,88,0,68,0,82,0,64,0,56,0,84,0,82,0,70,0,76,0,82,0,46,0,50,0,81,0,81,0,74,0,78,0,8,0,9,0,11,0,6,0,10,0,54,0,44,0,73,0,82,0,74,0,77,0,67,0,67,0,76,0,78,0,76,0,78,0,79,0,35,0,73,0,43,0,80,0,74,0,trait1_256,Incisive Pass,"Accurate through passes, curvier swerve passes, faster precision passes",https://drop-assets.ea.com/images/2K5BYfVYRnrdjt8F3hwI04/62f147b6a436c107bfa3d042c1d5728d/Incisive_Pass.png,playStyle,Play Style,trait1_4096,Whipped Pass,"Accurate, faster crosses with more curve",https://drop-assets.ea.com/images/FfTP29PWrRWZjEaiCCVoa/a1b345e4ae7023ed78b1efd68d28f392/Whipped_Pass.png,playStyle,Play Style,16,Left Midfielder,LM,,trait1_8192,Inventive,Fancy and Trivela passes are performed with improved accuracy.,https://drop-assets.ea.com/images/4fpo31RdL5T0vrzNqcSc4x/f82209bfd51270dcc447d4313b3e61f1/Inventive.png,playStyle,Play Style,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,,,,,,,,,,
190813,881,79,Stephan,El Shaarawy,,10/27/1992 12:00:00 AM,178,4,3,1,Serie A Enilive,73,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p190813.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/190813.png?width=250,27,Left Wing,LW,,,,,,,,,,,,,0,Men's Football,27,Italy,https://drop-assets.ea.com/images/2WtjWPqYzT7xcMCbvajGZH/d06e9ec4734a0d43d88f65386cc3a484/f_27.png,52,AS Roma,https://drop-assets.ea.com/images/2ruQP0TDYcCmtVFKr9qMBI/5f53795056598b1faac31300900b8671/l52.png,false,16,LM,Left Midfielder,midfielder,Midfielder,81,0,89,0,75,0,61,0,60,0,51,0,76,0,83,0,77,0,76,0,85,0,49,0,65,0,83,0,83,0,72,0,72,0,5,0,3,0,5,0,5,0,3,0,65,0,36,0,70,0,78,0,78,0,76,0,72,0,59,0,76,0,80,0,75,0,77,0,75,0,35,0,76,0,42,0,78,0,85,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231447,883,79,Donyell,Malen,,1/19/1999 12:00:00 AM,176,4,4,1,Premier League,68,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p231447.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/231447.png?width=265,23,Right Wing,RW,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,trait1_4194304,First Touch,"Reduced trapping error, faster dribbling transition",https://drop-assets.ea.com/images/3f727XsoDVLbT49oMk0HBu/2787568be8ccb2d5daa2d18fabacad97/First_Touch.png,playStyle,Play Style,0,Men's Football,34,Holland,https://drop-assets.ea.com/images/7LmdSUm2Ge4fzqcz0NElvq/d272142c80713dcf0e5ec0a47232aeee/f_34.png,2,Aston Villa,https://drop-assets.ea.com/images/57c0ppYsEA88xL0gxqce8K/99605df97c6a96ea3b6e8a424c217af0/l2.png,false,12,RM,Right Midfielder,midfielder,Midfielder,89,0,86,0,73,0,69,0,66,0,65,0,86,0,81,0,79,0,72,0,76,0,35,0,29,0,82,0,83,0,79,0,61,0,7,0,9,0,9,0,10,0,14,0,67,0,31,0,61,0,71,0,86,0,72,0,74,0,67,0,80,0,78,0,78,0,77,0,84,0,35,0,84,0,33,0,71,0,81,0,trait1_33554432,Quick Step,Faster acceleration during Explosive Sprint,https://drop-assets.ea.com/images/1xG25Zp3wvkLA5YewKiZah/f27f5fabd1e899fc0bbb817d2db233b1/Quick_Step.png,playStyle,Play Style,,,,,,,16,Left Midfielder,LM,,,,,,,,,,,,,,,,,,,,,,,
235353,884,79,Ismaïla,Sarr,,2/25/1998 12:00:00 AM,185,3,2,1,Premier League,70,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p235353.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/235353.png?width=265,23,Right Wing,RW,trait1_2097152,Rapid,"Higher sprint speed while dribbling, reduced error on knock-ons",https://drop-assets.ea.com/images/1aGsvwKyIFlRG1eoJSS0Ot/a4d3d661ff962795a632fe86439d2146/Rapid.png,playStyle,Play Style,trait1_33554432,Quick Step,Faster acceleration during Explosive Sprint,https://drop-assets.ea.com/images/1xG25Zp3wvkLA5YewKiZah/f27f5fabd1e899fc0bbb817d2db233b1/Quick_Step.png,playStyle,Play Style,0,Men's Football,136,Senegal,https://drop-assets.ea.com/images/5YFW1KnsSwDBZwtoXH9mTj/690bf685246b53efaf24d6f2de696eb3/f_136.png,1799,Crystal Palace,https://drop-assets.ea.com/images/6j7pLWl2t3yl13bu6Y9s5K/91a346d14011a610d95ec956816b6a38/l1799.png,false,18,CAM,Center Attacking Midfielder,midfielder,Midfielder,89,0,77,0,72,0,72,0,72,0,57,0,74,0,79,0,82,0,75,0,78,0,28,0,25,0,78,0,77,0,79,0,60,0,14,0,13,0,7,0,6,0,9,0,44,0,24,0,71,0,75,0,91,0,76,0,68,0,69,0,80,0,78,0,78,0,78,0,83,0,21,0,93,0,29,0,80,0,74,0,,,,,,,,,,,,,14,Center Midfielder,CM,,,,,,,,,,,,,,,,,,,,,,,
236804,885,79,Facundo,Medina,,5/28/1999 12:00:00 AM,184,3,2,2,Ligue 1 McDonald's,77,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p236804.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/236804.png?width=265,7,Left Back,LB,trait1_16384,Jockey,"Faster Sprint Jockey, better transition speed",https://drop-assets.ea.com/images/7lHjpOBSghE6Ywt1jgVv1C/21f9914d00f073d79d4b46cac71b9087/Jockey.png,playStyle,Play Style,trait1_262144,Slide Tackle,Stops ball at feet during slide tackles,https://drop-assets.ea.com/images/7mI1lrxE0pv9iJfQFki9OA/8c1ecac325f923e049be72231c8c968a/Slide_Tackle.png,playStyle,Play Style,0,Men's Football,52,Argentina,https://drop-assets.ea.com/images/4xMXjEt7CFJ6JENYeG45Sk/836d733dc1642c5e4ab3338d91481436/f_52.png,219,OM,https://drop-assets.ea.com/images/3t06Qm41tT2gB8NqJYXdue/928373951a71a9a8565497e6481925d1/l219.png,false,5,CB,Center Back,defense,Defense,67,0,62,0,82,0,78,0,81,0,84,0,67,0,76,0,79,0,64,0,52,0,79,0,78,0,72,0,71,0,44,0,32,0,13,0,5,0,12,0,13,0,13,0,74,0,79,0,76,0,41,0,74,0,70,0,44,0,81,0,63,0,80,0,44,0,79,0,45,0,80,0,79,0,81,0,70,0,29,0,trait1_268435456,Bruiser,Stronger physical tackles,https://drop-assets.ea.com/images/7euMJ2jVypFrFPQesWuGGm/14019168b12faac1584a2920d5c2d5d9/Bruiser.png,playStyle,Play Style,,,,,,,16,Left Midfielder,LM,,,,,,,,,,,,,,,,,,,,,,,
245152,886,79,Santiago,Giménez,,4/18/2001 12:00:00 AM,183,3,4,2,Serie A Enilive,68,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p245152.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/245152.png?width=265,,,,trait1_16,Precision Header,Performs headers with increased accuracy and power.,https://drop-assets.ea.com/images/3ync8fbblS4zLzF3p1VXmT/7752a5103c2ebd8be5cf1819379c66f4/Precision_Header.png,playStyle,Play Style,,,,,,,0,Men's Football,83,Mexico,https://drop-assets.ea.com/images/3m4cwLXvHQdesnFwv0Glk6/4adea5e8e658a7ce798dd0ba1521cdda/f_83.png,131681,Milano FC,https://drop-assets.ea.com/images/6D3s1RlLRER3UOunC4Lofv/ec87a4178160a87521b0b7c688e7638e/l131681.png,false,25,ST,Striker,attack,Attack,77,0,75,0,77,0,64,0,68,0,78,0,71,0,78,0,78,0,64,0,72,0,46,0,45,0,77,0,77,0,82,0,52,0,6,0,14,0,12,0,6,0,10,0,80,0,51,0,69,0,76,0,78,0,70,0,81,0,69,0,84,0,75,0,80,0,74,0,83,0,22,0,79,0,39,0,75,0,70,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253109,888,79,Joey,Veerman,,11/19/1998 12:00:00 AM,185,3,2,1,Eredivisie,75,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p253109.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/253109.png?width=265,10,Center Defensive Midfielder,CDM,trait1_1,Finesse Shot,Faster finesse shots with more curve and accuracy,https://drop-assets.ea.com/images/468u1R1p2k1fA6WBHi0OEn/fb9d49ed2a8fb500cd5a184937b96b34/Finesse_Shot.png,playStyle,Play Style,trait1_8,Dead Ball,"Faster, accurate set pieces with longer trajectory preview",https://drop-assets.ea.com/images/1razu2wcM3XA82VvB7NyUm/eec6b07080e49d6bf2d7a7951a22375f/Dead_Ball.png,playStyle,Play Style,0,Men's Football,34,Holland,https://drop-assets.ea.com/images/7LmdSUm2Ge4fzqcz0NElvq/d272142c80713dcf0e5ec0a47232aeee/f_34.png,,,,,14,CM,Center Midfielder,midfielder,Midfielder,67,0,72,0,62,0,75,0,71,0,68,0,71,0,78,0,75,0,80,0,76,0,65,0,69,0,75,0,75,0,70,0,76,0,12,0,11,0,10,0,5,0,9,0,55,0,67,0,88,0,77,0,53,0,84,0,67,0,71,0,73,0,74,0,72,0,86,0,75,0,60,0,41,0,65,0,87,0,59,0,trait1_256,Incisive Pass,"Accurate through passes, curvier swerve passes, faster precision passes",https://drop-assets.ea.com/images/2K5BYfVYRnrdjt8F3hwI04/62f147b6a436c107bfa3d042c1d5728d/Incisive_Pass.png,playStyle,Play Style,trait1_1024,Long Ball Pass,"Accurate, faster Lob and Lofted Through Passes",https://drop-assets.ea.com/images/7jwRDD4zkOsqRpc821t73d/16d46d57a5dfc7dd5dd5f8de0fd26a99/Long_Ball_Pass.png,playStyle,Play Style,18,Center Attacking Midfielder,CAM,,trait1_8192,Inventive,Fancy and Trivela passes are performed with improved accuracy.,https://drop-assets.ea.com/images/4fpo31RdL5T0vrzNqcSc4x/f82209bfd51270dcc447d4313b3e61f1/Inventive.png,playStyle,Play Style,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,,,,,trait1_4194304,First Touch,"Reduced trapping error, faster dribbling transition",https://drop-assets.ea.com/images/3f727XsoDVLbT49oMk0HBu/2787568be8ccb2d5daa2d18fabacad97/First_Touch.png,playStyle,Play Style
277954,889,79,Kenan,Yıldız,,5/4/2005 12:00:00 AM,185,4,5,1,Serie A Enilive,75,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p277954.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/277954.png?width=265,16,Left Midfielder,LM,trait1_128,Gamechanger,Fancy and Trivela shots are performed with improved accuracy.,https://drop-assets.ea.com/images/2v8I0GQrtREaEJzJcyStKe/e46d719e4e5ed88ac5a1f671c7448f4a/Gamechanger.png,playStyle,Play Style,trait1_256,Incisive Pass,"Accurate through passes, curvier swerve passes, faster precision passes",https://drop-assets.ea.com/images/2K5BYfVYRnrdjt8F3hwI04/62f147b6a436c107bfa3d042c1d5728d/Incisive_Pass.png,playStyle,Play Style,0,Men's Football,48,Turkey,https://drop-assets.ea.com/images/501PnaP87pzjR8dKEQ20OT/7f0fd5c896b732a094222cbf0560b4c2/f_48.png,45,Juventus,https://drop-assets.ea.com/images/6zWQmPATtK8lpsiXbKb3mY/6b2d1dab08ef14f63271a5cd70a0db0d/l45.png,true,18,CAM,Center Attacking Midfielder,midfielder,Midfielder,85,0,83,0,80,0,72,0,67,0,50,0,74,0,85,0,75,0,74,0,80,0,35,0,32,0,83,0,85,0,78,0,67,0,14,0,14,0,6,0,8,0,14,0,69,0,35,0,70,0,79,0,84,0,74,0,70,0,66,0,78,0,72,0,78,0,75,0,79,0,26,0,84,0,30,0,77,0,78,0,trait1_4096,Whipped Pass,"Accurate, faster crosses with more curve",https://drop-assets.ea.com/images/FfTP29PWrRWZjEaiCCVoa/a1b345e4ae7023ed78b1efd68d28f392/Whipped_Pass.png,playStyle,Play Style,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,27,Left Wing,LW,,,,,,,,,,,,,,,14,Center Midfielder,CM,,,,,,
198141,890,79,Marc,Bartra Aregall,Marc Bartra,1/15/1991 12:00:00 AM,184,3,3,1,LALIGA EA SPORTS,73,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p198141.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/198141.png?width=265,,,,trait1_262144,Slide Tackle,Stops ball at feet during slide tackles,https://drop-assets.ea.com/images/7mI1lrxE0pv9iJfQFki9OA/8c1ecac325f923e049be72231c8c968a/Slide_Tackle.png,playStyle,Play Style,,,,,,,0,Men's Football,45,Spain,https://drop-assets.ea.com/images/Kv8okAYMsDbB3ZKbxrAXw/9d30c88d16a4c85002f35c6af412c6f7/f_45.png,449,Real Betis,https://drop-assets.ea.com/images/4rODtg2WvYGHhUGfPXxilW/e047163865b561a0ced87f9f593498c1/l449.png,false,5,CB,Center Back,defense,Defense,62,0,67,0,82,0,67,0,77,0,76,0,70,0,75,0,75,0,57,0,66,0,80,0,81,0,71,0,68,0,55,0,51,0,10,0,15,0,13,0,12,0,8,0,78,0,81,0,77,0,63,0,64,0,70,0,52,0,75,0,50,0,80,0,59,0,78,0,73,0,79,0,65,0,79,0,70,0,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236786,891,79,Martin,Terrier,,3/4/1997 12:00:00 AM,184,3,3,1,Bundesliga,71,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p236786.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/236786.png?width=265,16,Left Midfielder,LM,trait1_1,Finesse Shot,Faster finesse shots with more curve and accuracy,https://drop-assets.ea.com/images/468u1R1p2k1fA6WBHi0OEn/fb9d49ed2a8fb500cd5a184937b96b34/Finesse_Shot.png,playStyle,Play Style,trait1_128,Gamechanger,Fancy and Trivela shots are performed with improved accuracy.,https://drop-assets.ea.com/images/2v8I0GQrtREaEJzJcyStKe/e46d719e4e5ed88ac5a1f671c7448f4a/Gamechanger.png,playStyle,Play Style,0,Men's Football,18,France,https://drop-assets.ea.com/images/3ECAQzhfgSLWRf9IIHB6G8/7e235a7b2f93c1f73db7f89dc03b3657/f_18.png,32,Leverkusen,https://drop-assets.ea.com/images/mGqQw1um1ucUAshcK0Eop/9c7fe656f526c98b217ff2a052377b5c/l32.png,false,25,ST,Striker,attack,Attack,81,0,72,0,85,0,73,0,74,0,57,0,73,0,82,0,79,0,73,0,77,0,36,0,34,0,80,0,81,0,80,0,58,0,12,0,5,0,13,0,5,0,8,0,75,0,27,0,72,0,79,0,78,0,75,0,73,0,71,0,78,0,77,0,79,0,78,0,79,0,34,0,75,0,31,0,77,0,79,0,trait1_524288,Aerial Fortress,Performs higher jumps and has physical defensive presence before and during aerial duels,https://drop-assets.ea.com/images/3rsDbUXd3MZX39YTsk6lKe/404db89f2237eeb7466668a730c52a4b/Aerial_Fortress.png,playStyle,Play Style,trait1_2097152,Rapid,"Higher sprint speed while dribbling, reduced error on knock-ons",https://drop-assets.ea.com/images/1aGsvwKyIFlRG1eoJSS0Ot/a4d3d661ff962795a632fe86439d2146/Rapid.png,playStyle,Play Style,27,Left Wing,LW,,,,,,,,,,,,,,,18,Center Attacking Midfielder,CAM,,,,,,
193301,894,79,Alexandre,Lacazette,,5/28/1991 12:00:00 AM,175,4,4,1,ROSHN Saudi League,73,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p193301.png?padding=0.7,https://ratings-images-prod.pulse.ea.com/FC25/full/player-shields/en/193301.png?width=265,,,,trait1_1,Finesse Shot,Faster finesse shots with more curve and accuracy,https://drop-assets.ea.com/images/468u1R1p2k1fA6WBHi0OEn/fb9d49ed2a8fb500cd5a184937b96b34/Finesse_Shot.png,playStyle,Play Style,trait1_128,Gamechanger,Fancy and Trivela shots are performed with improved accuracy.,https://drop-assets.ea.com/images/2v8I0GQrtREaEJzJcyStKe/e46d719e4e5ed88ac5a1f671c7448f4a/Gamechanger.png,playStyle,Play Style,0,Men's Football,18,France,https://drop-assets.ea.com/images/3ECAQzhfgSLWRf9IIHB6G8/7e235a7b2f93c1f73db7f89dc03b3657/f_18.png,131798,Neom,https://drop-assets.ea.com/images/19YBZNEm7MFPHXWpagPovP/4b539edbae2665b79907325436f2515d/l131798.png,false,25,ST,Striker,attack,Attack,62,0,77,0,81,0,59,0,77,0,74,0,84,0,81,0,81,0,70,0,74,0,44,0,39,0,80,0,79,0,82,0,74,0,11,0,6,0,9,0,5,0,6,0,76,0,42,0,72,0,78,0,65,0,75,0,83,0,72,0,82,0,79,0,82,0,77,0,85,0,32,0,67,0,45,0,78,0,79,0,trait1_1048576,Technical,"Faster Controlled Sprint, precise wide turns while dribbling",https://drop-assets.ea.com/images/5Esx7NK4YBU44O4bo07rvb/69ca9417da7fd07905f6c6956ad93f6d/Technical.png,playStyle,Play Style,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
